ID,Book_Title,Original_Book_Title,Author_Name,Edition_Language,Rating_score,Rating_votes,Review_number,Book_Description,Year_published,Genres,url,
DBDD07F9,Arcana Rising,Arcana Rising,Kresley Cole,English,4.34,8363,928,"Losses mount and deadly new threats converge in this next action-packed tale of the Arcana Chronicles by #1 New York Times bestselling author Kresley Cole. When the battle is done . . . The Emperor unleashes hell and annihilates an army, jeopardizing the future of mankind--but Circe strikes back. The epic clash between them devastates the Arcana world and nearly kills Evie, separating her from her allies.And all hope is lost . . . With Aric missing and no sign that Jack and Selena escaped Richter's reach, Evie turns more and more to the darkness lurking inside her. Two Arcana emerge as game changers: one who could be her salvation, the other her worst nightmare.Vengeance becomes everything.To take on Richter, Evie must reunite with Death and mend their broken bond. But as she learns more about her role in the future--and her chilling past--will she become a monster like the Emperor? Or can Evie and her allies rise up from Richter's ashes, stronger than ever before?",2016,"{'Fantasy': 206, 'Young Adult': 191, 'Romance': 107, 'Fantasy (Paranormal) ': 86, 'Science Fiction (Dystopia) ': 83, 'Romance (Paranormal Romance) ': 48, 'Fantasy (Magic) ': 41, 'Apocalyptic (Post Apocalyptic) ': 40, 'Fantasy (Urban Fantasy) ': 34, 'Fantasy (Supernatural) ': 23}",https://www.goodreads.com/book/show/25946891-arcana-rising,
194D25CC,After the Cure,B00ERVTFCM,Deirdre Gould,English,3.84,3063,333,"Eight years ago the December Plague swept through the human population of earth. The Infected were driven mad by the disease, becoming violent and cannibalistic, killing even those closest to them without hesitation.  Six years ago, the tiny surviving community of Immune humans found a cure, and the Infected began to wake up and realize what they'd done. And what had been done to them.  Over time, society began to rebuild itself. Now it is ready to judge those responsible for the Plague. Nella Rider, the court psychologist and Frank Courtlen a defense attorney are trying to establish the truth. But more depends on it than they know. They race to find the answers they need before the fragile remains of humanity vanish for good.  The After the Cure Series: Book 1: After the Cure Book 2: The Cured Book 3: Krisis Book 4: Poveglia releases July 21, 2015 Book 5: The 40th Day coming Fall 2015",2013,"{'Horror': 72, 'Horror (Zombies) ': 58, 'Apocalyptic (Post Apocalyptic) ': 29, 'Science Fiction': 29, 'Fiction': 24, 'Science Fiction (Dystopia) ': 18, 'Science Fiction (Apocalyptic) ': 14, 'Business (Amazon) ': 8, 'Fantasy': 6, 'Science Fiction Fantasy': 6}",https://www.goodreads.com/book/show/18815715-after-the-cure,
6859AABC,Extinction Edge,B00RICW37Q,Nicholas Sansbury Smith,English,4.16,3676,246,"A bioweapon designed to save the world...A scientific discovery that will alter human history...And a new threat that will bring humanity to the Edge of Exctinction.The dust from Dr. Kate Lovato's bioweapon has settled. Projections put death counts in the billions. Her weapon was supposed to be the endgame, but it turned a small percentage of those infected with the Hemorrhage Virus into something even worse.Survivors call them Variants. Irreversible epigenetic changes have transformed them into predators unlike any the human race has ever seen. And they are evolving.With the doomsday clock ticking, the fractured military plans Operation Liberty--a desperate mission designed to take back the cities and destroy the Variant threat. Master Sergeant Reed Beckham agrees to lead a strike team into New York City, but first he must return to Fort Bragg to search for the only family he has left.At Plum Island, Kate discovers Central Command may have considerably underestimated the Variant population in New York. As Operation Liberty draws closer, Kate warns Beckham that Team Ghost won't just face their deadliest adversary yet--they may be heading into a trap.",2015,"{'Horror': 54, 'Horror (Zombies) ': 44, 'Science Fiction': 29, 'Apocalyptic (Post Apocalyptic) ': 28, 'Fiction': 23, 'Audiobook': 22, 'War (Military Fiction) ': 22, 'Thriller': 15, 'Science Fiction (Apocalyptic) ': 14, 'Action': 11}",https://www.goodreads.com/book/show/24384184-extinction-edge,
081FA6BE,The High King of Montival,The High King of Montival,S.M. Stirling,English,3.93,3492,189,"Rudi Mackenzie has returned to Montival with the Sword of the Lady, ready to face the legions of the Prophet. To achieve victory, Rudi must assemble a coalition of former enemies and forge an army that will rescue his homeland and tear the heart out of the Church Universal and Triumphant once and for all.",2010,"{'Fantasy': 162, 'Science Fiction': 53, 'Apocalyptic (Post Apocalyptic) ': 46, 'Science Fiction (Alternate History) ': 44, 'Fiction': 43, 'Science Fiction (Apocalyptic) ': 13, 'Science Fiction (Dystopia) ': 8, 'Science Fiction Fantasy': 8, 'Literature (American) ': 6, 'Fantasy (Urban Fantasy) ': 6}",https://www.goodreads.com/book/show/8848270-the-high-king-of-montival,
048E88D0,New Dead: A Zombie Anthology,The New Dead: A Zombie Anthology,Christopher Golden,English,3.81,3868,272,"Resurrection! The hungry dead have risen. They shamble down the street. They hide in back yards, car lots, shopping malls. They devour neighbors, dogs and police officers. And they are here to stay. The real question is, what are you going to do about it? How will you survive?How will the world change when the dead begin to rise? Stoker-award-winning author Christopher Golden has assembled an original anthology of never-before-published zombie stories from an eclectic array of today's hottest writers. Inside there are stories about military might in the wake of an outbreak, survival in a wasted wasteland, the ardor of falling in love with a zombie, and a family outing at the circus. Here is a collection of new views on death and resurrection.With stories from Joe Hill, John Connolly, Max Brooks, Kelley Armstrong, Tad Williams, David Wellington, David Liss, Aimee Bender, Jonathan Maberry, and many others, this is a wildly diverse and entertaining collection... the last word on The New Dead. ",2010,"{'Horror': 194, 'Horror (Zombies) ': 193, 'Short Stories': 73, 'Anthologies': 61, 'Fiction': 52, 'Fantasy': 20, 'Science Fiction': 14, 'Science Fiction (Apocalyptic) ': 13, 'Short Stories (Short Story Collection) ': 8, 'Science Fiction (Dystopia) ': 7}",https://www.goodreads.com/book/show/6721385-new-dead,
192ADB3B,Hothouse,Hothouse,Brian W. Aldiss,English,3.63,3856,336,"In this science fiction classic, we are transported millions of years from now, to the boughs of a colossal banyan tree that covers one face of the globe. The last remnants of humanity are fighting for survival, terrorised by the carnivorous plants and the grotesque insect life.Contents:· Hothouse · Brian W. Aldiss · nv F&SF Feb ’61 · Nomansland · Brian W. Aldiss · nv F&SF Apr ’61 · Undergrowth · Brian W. Aldiss · na F&SF Jul ’61 · Timberline · Brian W. Aldiss · nv F&SF Sep ’61 · Evergreen · Brian W. Aldiss · na F&SF Dec ’61",1962,"{'Science Fiction': 257, 'Fiction': 61, 'Fantasy': 52, 'Apocalyptic (Post Apocalyptic) ': 40, 'Science Fiction (Dystopia) ': 24, 'Science Fiction Fantasy': 18, 'Science Fiction (Dying Earth) ': 16, 'Speculative Fiction': 16, 'Novels': 14, 'Classics': 13}",https://www.goodreads.com/book/show/845078.Hothouse,
C0517CB1,Greybeard,Greybeard,Brian W. Aldiss,English,3.53,1656,144,The sombre story of a group of people in their fifties who face the fact that there is no younger generation coming to replace them; instead nature is rushing back to obliterate the disaster they have brought on themselves.,1964,"{'Science Fiction': 183, 'Fiction': 52, 'Apocalyptic (Post Apocalyptic) ': 29, 'Science Fiction (Dystopia) ': 14, 'Science Fiction (Apocalyptic) ': 13, 'Science Fiction Fantasy': 9, 'Novels': 5, 'European Literature (British Literature) ': 4, 'Speculative Fiction': 4, 'Fantasy': 3}",https://www.goodreads.com/book/show/669100.Greybeard,
FBA0A7DB,In the Country of Last Things,In the Country of Last Things,Paul Auster,English,3.87,11767,893,"A dystopian epistolary novel. In the Country of Last Things  takes the form of a letter from a young woman named Anna Blume to a childhood friend. Anna has ventured into an unnamed city that has collapsed into chaos and disorder. In this bleak environment, no industry takes place and most of the population collects garbage or scavenges for objects to resell. City governments are unstable and are concerned only with collecting human waste and corpses for fuel. Anna has entered the city to search for her brother William, a journalist, and it is suggested that the Blumes come from a world to the East which has not collapsed.",1987,"{'Fiction': 257, 'Science Fiction (Dystopia) ': 112, 'Science Fiction': 82, 'Literature (American) ': 40, 'Apocalyptic (Post Apocalyptic) ': 39, 'Novels': 33, 'Literature': 30, 'The United States Of America': 23, 'Contemporary': 21, 'American (Americana) ': 16}",https://www.goodreads.com/book/show/19486.In_the_Country_of_Last_Things,
991348BE,The Bear,The Bear,Andrew Krivak,English,3.89,3486,776,"From National Book Award in Fiction finalist Andrew Krivak comes a gorgeous fable of Earth’s last two human inhabitants and a girl's journey home.In an Eden-like future, a girl and her father live close to the land in the shadow of a lone mountain. They own a few remnants of civilization: some books, a pane of glass, a set of flint and steel, a comb. The father teaches his daughter how to fish and hunt and the secrets of the seasons and the stars. He is preparing her for an adulthood in harmony with nature, for they are the last of humankind. But when the girl finds herself alone in an unknown landscape, it is a bear that will lead her back home through a vast wilderness that offers the greatest lessons of all, if she can learn to listen. A cautionary tale of human fragility, of love and loss, The Bear is a stunning tribute to the beauty of nature’s dominion.",2020,"{'Fiction': 178, 'Science Fiction': 65, 'Fantasy': 56, 'Science Fiction (Dystopia) ': 38, 'Apocalyptic (Post Apocalyptic) ': 34, 'Audiobook': 28, 'Magical Realism': 28, 'Environment (Nature) ': 22, 'Literary Fiction': 19, 'Animals': 18}",https://www.goodreads.com/book/show/45869112-the-bear,
DDE0B16A,A Beginning at the End,A Beginning at the End,Mike Chen,English,3.54,1544,399,"How do you start over after the end of the world?Six years after a global pandemic wiped out most of the planet’s population, the survivors are rebuilding the country, split between self-governing cities, hippie communes and wasteland gangs.In postapocalyptic San Francisco, former pop star Moira has created a new identity to finally escape her past—until her domineering father launches a sweeping public search to track her down. Desperate for a fresh start herself, jaded event planner Krista navigates the world on behalf of those too traumatized to go outside, determined to help everyone move on—even if they don’t want to. Rob survived the catastrophe with his daughter, Sunny, but lost his wife. When strict government rules threaten to separate parent and child, Rob needs to prove himself worthy in the city’s eyes by connecting with people again.Krista, Moira, Rob and Sunny are brought together by circumstance, and their lives begin to twine together. But when reports of another outbreak throw the fragile society into panic, the friends are forced to finally face everything that came before—and everything they still stand to lose. Because sometimes having one person is enough to keep the world going.",2020,"{'Science Fiction': 110, 'Fiction': 81, 'Science Fiction (Dystopia) ': 54, 'Apocalyptic (Post Apocalyptic) ': 40, 'Adult': 15, 'Speculative Fiction': 14, 'Audiobook': 12, 'Science Fiction (Apocalyptic) ': 12, 'Adult Fiction': 9, 'Science Fiction Fantasy': 8}",https://www.goodreads.com/book/show/45152976-a-beginning-at-the-end,
72E1FCC1,Dhalgren,Dhalgren,Samuel R. Delany,English,3.8,9814,1032,"A mysterious disaster has stricken the midwestern American city of Bellona, and its aftereffects are disturbing: a city block burns down and is intact a week later; clouds cover the sky for weeks, then part to reveal two moons; a week passes for one person when only a day passes for another. The catastrophe is confined to Bellona, and most of the inhabitants have fled. But others are drawn to the devastated city, among them the Kid, a white/American Indian man who can't remember his own name. The Kid is emblematic of those who live in the new Bellona, who are the young, the poor, the mad, the violent, the outcast--the marginalized.",1975,"{'Science Fiction': 740, 'Fiction': 454, 'Fantasy': 120, 'Science Fiction Fantasy': 77, 'Speculative Fiction': 57, 'Classics': 55, 'Apocalyptic (Post Apocalyptic) ': 49, 'Science Fiction (Dystopia) ': 46, 'Novels': 46, 'GLBT (Queer) ': 40}",https://www.goodreads.com/book/show/40963358-dhalgren,
E8F590BF,The Lightest Object in the Universe,The Lightest Object in the Universe,Kimi Eisele,,3.66,1907,406,"If the grid went down, how would you find someone on the other side of the country? How would you find hope? After a global economic collapse and failure of the electrical grid, amid escalating chaos, Carson, a high school teacher of history who sees history bearing out its lessons all around him, heads west on foot toward Beatrix, a woman he met and fell hard for during a chance visit to his school. Working his way along a cross-country railroad line, he encounters lost souls, clever opportunists, and those who believe they’ll be delivered from hardship if they can find their way to the evangelical preacher Jonathan Blue, who is broadcasting on all the airwaves countrywide. Meanwhile, on the other side of the country, Beatrix and her neighbors turn to one another for food, water, and solace, and begin to construct the kind of cooperative community that suggests the end could, in fact, be a promising beginning. But between Beatrix and Carson lie 3,000 miles. With no internet or phone or postal service, can they find their way back to each other, and what will be left of their world when they do? The answers may lie with fifteen-year-old Rosie Santos, who travels reluctantly with her grandmother to Jonathan Blue, finding her voice and making choices that could ultimately decide the fate of the cross-country lovers. The Lightest Object in the Universe is a story about reliance and adaptation, a testament to the power of community and a chronicle of moving on after catastrophic loss, illustrating that even in the worst of times, our best traits, borne of necessity, can begin to emerge. ",2019,"{'Fiction': 72, 'Science Fiction': 62, 'Apocalyptic (Post Apocalyptic) ': 42, 'Science Fiction (Dystopia) ': 37, 'Speculative Fiction': 12, 'Science Fiction (Apocalyptic) ': 12, 'Adult Fiction': 11, 'Romance': 10, 'Adult': 10, 'Fantasy': 6}",https://www.goodreads.com/book/show/40591948-the-lightest-object-in-the-universe,
804CC2E5,Tearing Down the Wall,Tearing Down the Wall,Tracey  Ward,,4.25,1403,91,"#1 Bestseller on Amazon!The Colonists have attacked. Their ships blaze in the dark on the inky black waters of the Sound. They'll burn through the night, remnants of a battle lost. A battle won by the Vashons. This time.What will come with the morning light is still a mystery, especially to Joss and her Lost Boys. They're entering the sanctuary of a strange tribe, one shunned by the rest of the wild. One feared and hated for their complete loss of humanity and pure savagery.But they'll soon discover that things in Neverland are rarely as they seem.The world is changing, a war is brewing and as the fight they've started comes to a head, they'll be forced to decide. Do they want to survive?Or do they want to live?",2014,"{'Horror (Zombies) ': 48, 'Science Fiction (Dystopia) ': 22, 'Young Adult': 18, 'Romance': 18, 'Apocalyptic (Post Apocalyptic) ': 13, 'Horror': 12, 'Science Fiction (Apocalyptic) ': 12, 'Fantasy': 10, 'Science Fiction': 9, 'Adventure (Survival) ': 3}",https://www.goodreads.com/book/show/23493104-tearing-down-the-wall,
9C6EA55A,Unknown,Unknown,Wendy Higgins,,4.14,1781,290,"In this first installment of NY Times bestselling author, Wendy Higgins's debut New Adult series, a frighteningly realistic apocalyptic America is brought to life, entwined with searing romantic tension that will leave you eager for more.  *** Amber Tate believes the worst thing she'll suffer in life is dealing with the unrequited love she feels for her brother's best friend, Rylen Fite. She also believes war is something unfortunate that happens places far, far away from her rural Nevada town. She's wrong on both counts.  When an unknown organization meticulously bombs major cities in the United States and across the globe, a trickle-down effect spreads to remaining towns at an alarming speed-everything from food and water sources to technology and communications are compromised. Without leadership, the nation is split between paralysis and panic, but Amber isn't one to hide or watch helplessly. She's determined to put her nursing skills to use, despite the danger, even if it means working alongside the man she can never have.",2016,"{'New Adult': 84, 'Romance': 60, 'Science Fiction (Dystopia) ': 50, 'Science Fiction': 37, 'Science Fiction (Aliens) ': 31, 'Fantasy': 23, 'Apocalyptic (Post Apocalyptic) ': 22, 'Science Fiction (Apocalyptic) ': 12, 'Adventure (Survival) ': 8, 'Young Adult': 8}",https://www.goodreads.com/book/show/31541026-unknown,
A6731022,This Mortal Coil,This Mortal Coil,Emily Suvada,English,4.14,7755,1731,"When a lone soldier, Cole, arrives with news of Lachlan Agatta's death, all hope seems lost for Catarina. Her father was the world's leading geneticist, and humanity's best hope of beating a devastating virus. Then, hidden beneath Cole's genehacked enhancements she finds a message of hope: Lachlan created a vaccine.Only she can find and decrypt it, if she can unravel the clues he left for her. The closer she gets, the more she finds herself at risk from Cartaxus, a shadowy organization with a stranglehold on the world's genetic tech. But it's too late to turn back.There are three billion lives at stake, two people who can save them, and one final secret that Cat must unlock. A secret that will change everything.",2017,"{'Science Fiction': 424, 'Young Adult': 403, 'Science Fiction (Dystopia) ': 214, 'Fiction': 84, 'Romance': 62, 'Fantasy': 57, 'Audiobook': 31, 'Adventure': 23, 'Young Adult (Young Adult Science Fiction) ': 23, 'Adventure (Survival) ': 19}",https://www.goodreads.com/book/show/33876440-this-mortal-coil,
621A2A7A,Fire in His Blood,Fire In His Blood,Ruby Dixon,English,3.78,9040,950,"Years ago, the skies ripped open and the world was destroyed in fire and ash. Dragons - once creatures of legend - are the enemy. Vicious and unpredictable, they rule the skies of the ruined cities, forcing humanity to huddle behind barricades for safety.Claudia's a survivor. She scrapes by as best as she can in a hard, dangerous world. When she runs afoul of the law, she's left as bait in dragon territory. She only has one chance to survive - to somehow 'tame' a dragon and get it to obey her.Except the dragon that finds her is as wild and brutal as any other...and he's not interested in obeying.What he is interested in is a mate.",2017,"{'Fantasy (Dragons) ': 255, 'Romance': 234, 'Fantasy': 225, 'Fantasy (Paranormal) ': 175, 'Romance (Paranormal Romance) ': 170, 'Paranormal (Shapeshifters) ': 107, 'Science Fiction (Dystopia) ': 78, 'Apocalyptic (Post Apocalyptic) ': 56, 'Science Fiction': 50, 'Adult': 50}",https://www.goodreads.com/book/show/33858773-fire-in-his-blood,
66A58572,Death's End,死神永生,Liu Cixin,English,4.43,53276,5027,"Half a century after the Doomsday Battle, the uneasy balance of Dark Forest Deterrence keeps the Trisolaran invaders at bay. Earth enjoys unprecedented prosperity due to the infusion of Trisolaran knowledge. With human science advancing daily and the Trisolarans adopting Earth culture, it seems that the two civilizations will soon be able to co-exist peacefully as equals without the terrible threat of mutually assured annihilation. But the peace has also made humanity complacent.Cheng Xin, an aerospace engineer from the early twenty-first century, awakens from hibernation in this new age. She brings with her knowledge of a long-forgotten program dating from the beginning of the Trisolar Crisis, and her very presence may upset the delicate balance between two worlds. Will humanity reach for the stars or die in its cradle?",2010,"{'Science Fiction': 1410, 'Fiction': 776, 'Cultural (China) ': 103, 'Science Fiction Fantasy': 82, 'Audiobook': 64, 'Fantasy': 55, 'Space': 54, 'Space (Space Opera) ': 47, 'Science Fiction (Aliens) ': 47, 'Speculative Fiction': 41}",https://www.goodreads.com/book/show/25451264-death-s-end,
333970AD,Emperor of Thorns,Emperor of Thorns,Mark  Lawrence,English,4.25,44863,2531,"King Jorg Ancrath is twenty now—and king of seven nations. His goal—revenge against his father—has not yet been realized, and the demons that haunt him have only grown stronger. Yet no matter how tortured his path, he intends to take the next step in his upward climb. Jorg would be emperor. It is a position not to be gained by the sword but rather by vote. And never in living memory has anyone secured a majority of the vote, leaving the Broken Empire long without a leader. Jorg plans to change that. He’s uncovered the lost technology of the land, and he won’t hesitate to use it. But he soon finds an adversary standing in his way, a necromancer unlike any he has ever faced—a figure hated and feared even more than himself: the Dead King.",2013,"{'Fantasy': 999, 'Fiction': 200, 'Fantasy (Epic Fantasy) ': 134, 'Science Fiction': 86, 'Apocalyptic (Post Apocalyptic) ': 65, 'Fantasy (High Fantasy) ': 64, 'Fantasy (Dark Fantasy) ': 52, 'Dark': 50, 'Science Fiction (Dystopia) ': 46, 'Fantasy (Magic) ': 45}",https://www.goodreads.com/book/show/15985373-emperor-of-thorns,
109EFDAE,Dark Days,Apocalipsis Z: Los días oscuros,Manel Loureiro,English,3.85,5077,306,"The electrifying sequel to international best seller Apocalypse ZThe Russian-spawned virus that kills swiftly then ghoulishly resurrects its victims as ravenous cannibals has breached international borders.The infernal progression...From outbreak to epidemic and pandemic to sheer panic, the virus has shredded global civilization. Promised safe havens become deathtraps, lawlessness crumbles any remaining symbol of authority, and political violence in Spain threatens to erupt in civil war.Trapped...In the thick of the deadly madness, the young lawyer finds himself escaping to the Canary Islands in a stolen chopper with a motley crew made up of his Persian cat Lucullus, Ukrainian pilot Viktor “Prit” Pritchenko, 17-year-old beautiful distraction Lucia, and Sister Cecilia, who was trained as a nurse. The distant isle of Lanzarote is rumored to be the only refuge out of the virus’s reach. But with relentlessly multiplying hordes of the living dead—and equally fatal human treachery—blocking their every move, their quest for survival is quickly becoming a suicide mission.Dark Days",2008,"{'Horror (Zombies) ': 79, 'Horror': 65, 'Fiction': 23, 'Apocalyptic (Post Apocalyptic) ': 20, 'Science Fiction': 13, 'Science Fiction (Apocalyptic) ': 12, 'Science Fiction (Dystopia) ': 9, 'Audiobook': 6, 'European Literature (Spanish Literature) ': 4, 'Science Fiction Fantasy': 3}",https://www.goodreads.com/book/show/18516656-dark-days,
0E0364A2,Extinction Age,Extinction Age,Nicholas Sansbury Smith,English,4.24,3137,202,"Book III in Nicholas Sansbury Smith's #1 bestselling and top-rated Extinction Cycle Series continues the fight for survival!On the eve of extinction all seems to be lost, but there is still one final hope...Operation Liberty has failed. Humans are losing the war. With no other option, General Kennor decides to pull back the troops and give science a second chance. Trapped in the extensive sewer system beneath New York, Master Sergeant Reed Beckham and the survivors of 1st Platoon must battle through the tunnels--where they make a grisly discovery in their attempt to escape.At Plum Island, Dr. Kate Lovato is working on a new bioweapon to destroy the Variants. But when a derelict Navy Destroyer crashes into the Connecticut shoreline, she is forced to deal with a nightmare she thought had ended.As the doomsday clock ticks down and military bases fall across the country, the human race enters the age of extinction. Will science prevail--or will mankind vanish off the face of the planet?",2015,"{'Horror': 47, 'Horror (Zombies) ': 30, 'Apocalyptic (Post Apocalyptic) ': 28, 'Science Fiction': 24, 'Fiction': 19, 'Audiobook': 17, 'War (Military Fiction) ': 17, 'Science Fiction (Apocalyptic) ': 12, 'Thriller': 10, 'Action': 8}",https://www.goodreads.com/book/show/25332734-extinction-age,
4BC092FE,The Borrowed World,B00X1AQNKW,Franklin Horton,English,4.12,1946,195,"In a night of devastating terror, ISIS operatives have unleashed a coordinated attack on America’s infrastructure. Life as we know it in America grinds to a halt as the electrical grid collapses, communication networks are damaged, critical bridges and dams are destroyed, and major fuel refineries go up in massive fiery clouds. When the government responds by immediately halting fuel sales to the public, Jim Powell finds himself in a terrifying predicament – trapped five hundred miles from home with a group of coworkers.  With thousands of trapped travelers and scarce law enforcement, the miles between Jim and his family become a brutal gauntlet where the rules of civilized society no longer apply. As Jim puts his years of preparation and planning to the test, he is forced to ask himself if he has what it takes to make it home. Does he have the strength -- the brutality -- required to meet this new world toe-to-toe? ",2015,"{'Apocalyptic (Post Apocalyptic) ': 19, 'Science Fiction (Dystopia) ': 16, 'Fiction': 15, 'Science Fiction (Apocalyptic) ': 12, 'Adventure (Survival) ': 11, 'Science Fiction': 6, 'Audiobook': 6, 'Action': 4, 'Thriller': 3, 'Adventure': 2}",https://www.goodreads.com/book/show/25470417-the-borrowed-world,
D0E7C19B,Kick at the Darkness,Kick at the Darkness,Keira Andrews,English,4.11,2761,556,"To live through the zombie apocalypse they have to survive each other first.College freshman Parker Osborne is having the worst day ever. He humiliated himself trying to pick up a cute guy, he hasn’t made any friends at school, and his stupidly hot jerk of a TA gave him a crappy grade on his paper. He’s going to drop Adam Hawkins’ film class and start fresh tomorrow after he’s had a good sulk.But Parker’s about to find out what a bad day really looks like—if he can survive the night.A virus is unleashed, transforming infected people into zombie-like killers. After these quick and deadly creepers swarm campus, Parker only escapes thanks to Adam swooping him onto the back of his trusty motorcycle. Now they're on the run—and stuck with each other.When they’re not bickering, they’re fighting off the infected in a bloody battle for survival. Their only hope is to head east to Parker's family, but orphaned Adam has a secret he’s not sure Parker will accept: he’s a werewolf. Can they trust each other enough to find some light in these dark days?",2015,"{'Romance (M M Romance) ': 285, 'Fantasy (Paranormal) ': 159, 'Horror (Zombies) ': 134, 'Romance': 111, 'Paranormal (Shapeshifters) ': 96, 'Fantasy': 70, 'Horror': 54, 'Science Fiction (Dystopia) ': 45, 'Academic (College) ': 45, 'Shapeshifters (Werewolves) ': 44}",https://www.goodreads.com/book/show/25543022-kick-at-the-darkness,
3B23996C,The Revolution of Ivy,The Revolution of Ivy,Amy Engel,English,3.92,11254,1435,"Ivy Westfall is beyond the fence and she is alone. Abandoned by her family and separated from Bishop Lattimer, Ivy must find a way to survive on her own in a land filled with countless dangers, both human and natural. She has traded a more civilized type of cruelty-forced marriages and murder plots-for the bare-knuckled brutality required to survive outside Westfall's borders. But there is hope beyond the fence, as well. And when Bishop reappears in Ivy's life, she must decide if returning to Westfall to take a final stand for what she believes is right is worth losing everything she's fought for.",2015,"{'Young Adult': 278, 'Science Fiction (Dystopia) ': 245, 'Romance': 159, 'Science Fiction': 42, 'Fiction': 32, 'Fantasy': 32, 'Apocalyptic (Post Apocalyptic) ': 29, 'Audiobook': 16, 'Science Fiction (Apocalyptic) ': 12, 'Adventure (Survival) ': 11}",https://www.goodreads.com/book/show/23198876-the-revolution-of-ivy,
0B479777,The One,The One,Kiera Cass,English,4.19,407089,29527,"The time has come for one winner to be crowned.When she was chosen to compete in the Selection, America never dreamed she would find herself anywhere close to the crown—or to Prince Maxon's heart. But as the end of the competition approaches, and the threats outside the palace walls grow more vicious, America realizes just how much she stands to lose—and how hard she'll have to fight for the future she wants.",2014,"{'Young Adult': 5144, 'Romance': 4333, 'Science Fiction (Dystopia) ': 3370, 'Fantasy': 1617, 'Fiction': 971, 'Science Fiction': 421, 'Audiobook': 359, 'Young Adult (Teen) ': 278, 'Womens Fiction (Chick Lit) ': 277, 'Young Adult (Young Adult Fantasy) ': 191}",https://www.goodreads.com/book/show/18635016-the-one,
BC00D8B1,Free Four: Tobias Tells the Divergent Knife-Throwing Scene,Free Four: Tobias Tells the Divergent Story,Veronica Roth,English,4.14,94958,4771,"#1 New York Times bestselling author Veronica Roth retells a pivotal Divergent scene (chapter 13) from Tobias's point of view. This thirteen-page scene reveals unknown facts and fascinating details about Four's character, his past, his own initiation, and his thoughts about new Dauntless initiate Tris Prior.",2012,"{'Young Adult': 1582, 'Science Fiction (Dystopia) ': 1387, 'Short Stories': 551, 'Science Fiction': 334, 'Fantasy': 328, 'Fiction': 301, 'Romance': 287, 'Novella': 260, 'Apocalyptic (Post Apocalyptic) ': 86, 'Young Adult (Teen) ': 63}",https://www.goodreads.com/book/show/13615258-free-four,
877E0550,Black Feathers,Black Feathers,Joseph D'Lacey,,3.67,855,149,"It is the Black Dawn, a time of environmental apocalypse, the earth wracked and dying.It is the Bright Day, a time long generations hence, when a peace has descended across the world.In each era, a child shall be chosen. Their task is to find a dark messiah known only as the Crowman. But is he our saviour – or the final incarnation of evil?File Under: Fantasy [ The Crowman | Joined Through Time | The Last Keeper | The Journey Begins ]",2013,"{'Fantasy': 146, 'Horror': 77, 'Apocalyptic (Post Apocalyptic) ': 26, 'Science Fiction (Dystopia) ': 19, 'Fantasy (Urban Fantasy) ': 18, 'Fiction': 17, 'Science Fiction (Apocalyptic) ': 12, 'Science Fiction': 12, 'Fantasy (Supernatural) ': 11, 'Fantasy (Magic) ': 10}",https://www.goodreads.com/book/show/16071827-black-feathers,
201C82F1,Dreams of Gods and Monsters,Dreams of Gods & Monsters,Laini Taylor,English,4.13,94522,11053,"Two worlds are poised on the brink of a vicious war. By way of a staggering deception, Karou has taken control of the chimaera's rebellion and is intent on steering its course away from dead-end vengeance. The future rests on her.When the brutal angel emperor brings his army to the human world, Karou and Akiva are finally reunited - not in love, but in a tentative alliance against their common enemy. It is a twisted version of their long-ago dream, and they begin to hope that it might forge a way forward for their people. And, perhaps, for themselves.But with even bigger threats on the horizon, are Karou and Akiva strong enough to stand among the gods and monsters?The New York Times bestselling Daughter of Smoke & Bone trilogy comes to a stunning conclusion as - from the streets of Rome to the caves of the Kirin and beyond - humans, chimaera, and seraphim strive, love, and die in an epic theater that transcends good and evil, right and wrong, friend and enemy.",2014,"{'Fantasy': 5034, 'Young Adult': 2712, 'Romance': 1156, 'Paranormal (Angels) ': 741, 'Fantasy (Paranormal) ': 717, 'Fantasy (Urban Fantasy) ': 499, 'Fiction': 466, 'Fantasy (Magic) ': 452, 'Young Adult (Young Adult Fantasy) ': 377, 'Audiobook': 269}",https://www.goodreads.com/book/show/13618440-dreams-of-gods-and-monsters,
FA5E5224,Till Death Do Us Part,Till Death Do Us Part,Mark Tufo,English,4.45,4118,190,"BT, Gary and Mrs. Deneaux race to the Talbot compound in a desperate bid to turn the tides of a lost war. Is Michael dead? Is the question plaguing the Talbots as they prepare for the final showdown with a merciless enemy hell bent on their absolute destruction.",2012,"{'Horror (Zombies) ': 106, 'Horror': 52, 'Apocalyptic (Post Apocalyptic) ': 16, 'Fiction': 14, 'Science Fiction (Apocalyptic) ': 12, 'Audiobook': 11, 'Paranormal (Vampires) ': 9, 'Fantasy (Paranormal) ': 8, 'Science Fiction': 7, 'Fantasy': 5}",https://www.goodreads.com/book/show/15742853-till-death-do-us-part,
